GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_02,4507102714,0.441177
Oahu_CentralTrackingPV_PV_02,4507102715,0.678137
Oahu_CentralTrackingPV_PV_02,4507102716,0.463955
Oahu_CentralTrackingPV_PV_02,4507102717,0.0856973
Oahu_CentralTrackingPV_PV_02,4507102718,0.0
Oahu_CentralTrackingPV_PV_02,4507102719,0.0
Oahu_CentralTrackingPV_PV_02,4507102720,0.0
Oahu_CentralTrackingPV_PV_02,4507102721,0.0
Oahu_CentralTrackingPV_PV_02,4507102722,0.0
Oahu_CentralTrackingPV_PV_02,4507102723,0.0
Oahu_CentralTrackingPV_PV_02,4507121500,0.0
Oahu_CentralTrackingPV_PV_02,4507121501,0.0
Oahu_CentralTrackingPV_PV_02,4507121502,0.0
Oahu_CentralTrackingPV_PV_02,4507121503,0.0
Oahu_CentralTrackingPV_PV_02,4507121504,0.0
Oahu_CentralTrackingPV_PV_02,4507121505,0.0
Oahu_CentralTrackingPV_PV_02,4507121506,0.0
Oahu_CentralTrackingPV_PV_02,4507121507,0.041288
Oahu_CentralTrackingPV_PV_02,4507121508,0.244235
Oahu_CentralTrackingPV_PV_02,4507121509,0.352227
Oahu_CentralTrackingPV_PV_02,4507121510,0.744016
